Wavelength,Excitation,Emission
600,0,14.52685052
601,0,14.11427431
602,0,13.76753539
603,0,13.28368711
604,0,12.90671375
605,0,12.46788327
606,0,12.25254906
607,0,11.79988026
608,0,11.39656848
609,0,11.02955493
610,0,10.58171181
611,0,10.24712093
612,0,10.08232182
613,0,9.736806482
614,0,9.551607083
615,0,9.262667486
616,0,9.108779295
617,0,8.854360381
618,0,8.509542938
619,0,8.310996259
620,0,8.080302469
621,0,7.88573172
622,0,7.642819534
623,0,7.405221008
624,0,7.146609081
625,0,6.984813387
626,0,6.751006516
627,0,6.611808485
628,0,6.403015865
629,0,6.268827501
630,0,6.018090912
631,0,5.868536386
632,0,5.627053344
633,0,5.51301612
634,0,5.394912531
635,0,5.153110715
636,0,4.98277436
637,0,4.808854521
638,0,4.742052532
639,0,4.552087789
640,0,4.508803806
641,0,4.357296185
642,0,4.306693555
643,0,4.077757062
644,0,3.992554506
645,0,3.894569969
646,0,3.765790168
647,0,3.636418746
648,0,3.422593928
649,0,3.348554912
650,0,3.266391234
651,0,3.12351057
652,0,3.083471959
653,0,3.005434144
654,0,2.880103965
655,0,2.82333159
656,0,2.733962486
657,0,2.597483453
658,0,2.583073125
659,0,2.418148231
660,0,2.354774601
661,0,2.335528634
662,0,2.238986481
663,0,2.213864163
664,0,2.206308225
665,0,2.139889804
666,0,2.033890044
667,0,2.004914483
668,0,1.977755234
669,0,1.940829585
670,0,1.950425346
671,0,1.869195333
672,0,1.801968787
673,0,1.767253862
674,0,1.743345164
675,0,1.735060437
676,0,1.672139146
677,0,1.65212981
678,0,1.597126464
679,0,1.534655349
680,0,1.509622182
681,0,1.471773807
682,0,1.458607966
683,0,1.426841569
684,0,1.37639565
685,0,1.358269872
686,0,1.332852871
687,0,1.278181983
688,0,1.263845448
689,0,1.206874789
690,0,1.175708031
691,0,1.120051824
692,0,1.110135546
693,0,1.112616946
694,0,1.089902715
695,0,1.010940376
696,0,0.982144175
697,0,0.987057198
698,0,0.980372053
699,0,0.976089371
700,0,0.904750372
701,0,0
702,0,0
703,0,0
704,0,0
705,0,0
706,0,0
707,0,0
708,0,0
709,0,0
710,0,0
711,0,0
712,0,0
713,0,0
714,0,0
715,0,0
716,0,0
717,0,0
718,0,0
719,0,0
720,0,0
721,0,0
722,0,0
723,0,0
724,0,0
725,0,0
726,0,0
727,0,0
728,0,0
729,0,0
730,0,0
731,0,0
732,0,0
733,0,0
734,0,0
735,0,0
736,0,0
737,0,0
738,0,0
739,0,0
740,0,0
741,0,0
742,0,0
743,0,0
744,0,0
745,0,0
746,0,0
747,0,0
748,0,0
749,0,0
750,0,0
751,0,0
752,0,0
753,0,0
754,0,0
755,0,0
756,0,0
757,0,0
758,0,0
759,0,0
760,0,0
761,0,0
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,0,0
770,0,0
771,0,0
772,0,0
773,0,0
774,0,0
775,0,0
776,0,0
777,0,0
778,0,0
779,0,0
780,0,0
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,0,0
794,0,0
795,0,0
796,0,0
797,0,0
798,0,0
799,0,0
800,0,0
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
815,0,0
816,0,0
817,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
824,0,0
825,0,0
826,0,0
827,0,0
828,0,0
829,0,0
830,0,0
831,0,0
832,0,0
833,0,0
834,0,0
835,0,0
836,0,0
837,0,0
838,0,0
839,0,0
840,0,0
841,0,0
842,0,0
843,0,0
844,0,0
845,0,0
846,0,0
847,0,0
848,0,0
849,0,0
850,0,0
851,0,0
852,0,0
853,0,0
854,0,0
855,0,0
856,0,0
857,0,0
858,0,0
859,0,0
860,0,0
861,0,0
862,0,0
863,0,0
864,0,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,0,0
871,0,0
872,0,0
873,0,0
874,0,0
875,0,0
876,0,0
877,0,0
878,0,0
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
896,0,0
897,0,0
898,0,0
899,0,0
900,0,0
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
906,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0,0
945,0,0
946,0,0
947,0,0
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0,0
969,0,0
970,0,0
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,0,0
978,0,0
979,0,0
980,0,0
981,0,0
982,0,0
983,0,0
984,0,0
985,0,0
986,0,0
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
